Event_Id,Accident_Number,Event_Date,LOCATION,Country,Latitude,Longitude,Injury_Severity,Aircraft_Category,Registration_Number,Make,Model,Amateur_Built,Number_of_Engines,Engine_Type,Purpose_of_flight,Air_carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_phase_of_flight
20100518X23809,ANC10CA039,5/6/10,"CAPE YAKATAGA, AK",United States,60.2,-142.033611,Non-Fatal,Airplane,N90918,Piper,PA-18-150,No,1,Reciprocating,Business,Unknown,0,0,0,2,VMC,Landing
20140410X83759,ANC13CA109,6/5/13,"GLENNALLEN, AK",United States,61,-142,Non-Fatal,Airplane,N5965H,Piper,PA 16,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Takeoff
20100922X21812,ANC10CA096,9/8/10,"CHICKEN, AK",United States,64.069445,-141.951389,Non-Fatal,Airplane,N83395,Piper,PA-18-150,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Maneuvering
20090715X41127,ANC09FAMS1,6/20/09,"NORTHWAY, AK",United States,62.961389,-141.929167,Fatal,Airplane,N7062N,Beech,V35A,No,1,Reciprocating,Personal,Unknown,2,0,0,Unknown,VMC,Unknown
20190513X45808,GAA19CA260,5/12/19,"NORTHWAY, AK",United States,62.961111,-141.928056,Non-Fatal,Airplane,N2429E,Cessna,A185,No,1,Reciprocating,Positioning,Unknown,0,0,0,2,VMC,Landing
2.02E+13,ANC21LA001,10/10/20,"YAKATAGA, AK",United States,59.9935,-141.84587,Non-Fatal,Airplane,N96358,Douglas,C54,No,4,Unknown,Other Work Use,Alaska Air Fuel Inc,0,0,0,2,VMC,Unknown
20180822X01736,ANC18LA066,8/21/18,"KAKTOVIK, AK",United States,69.263889,-141.723334,Non-Fatal,Airplane,N8041R,Cessna,A185,No,Unknown,Unknown,Personal,Unknown,0,0,0,1,VMC,Approach
20050512X00603,ANC05CA059,4/15/05,"YAKUTAT, AK",United States,59.9675,-141.659167,Non-Fatal,Airplane,N9417G,Cessna,U206E,No,1,Reciprocating,Positioning,Unknown,0,0,0,1,VMC,Landing
20170907X51721,GAA17CA549,9/5/17,"CHICKEN, AK",United States,64.318056,-141.419723,Non-Fatal,Airplane,N734GW,Cessna,U206,No,1,Reciprocating,Unknown,40 Mile Air Ltd.,0,0,0,1,VMC,Takeoff
20110818X61220,ANC11TA079,8/3/11,"NORTHWAY, AK",United States,61.292777,-141.404722,Non-Fatal,Airplane,N723DR,Dehavilland,DHC-2 MK. I(L20A),No,1,Reciprocating,Unknown,Copper Valley Air Service Llc,0,0,0,5,VMC,Landing
20081003X62321,ANC08CA103,8/9/08,"NORTHWAY, AK",United States,62.216667,-141.4,Non-Fatal,Airplane,N2975Q,Bellanca,8GCBC,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20160909X91346,GAA16CA474,9/2/16,"YAKUTAT, AK",United States,59.712222,-140.348055,Non-Fatal,Airplane,N54AF,Cessna,180,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20180929X50612,GAA18CA572,9/2/18,"YAKUTAT, AK",United States,59.566111,-139.740833,Non-Fatal,Airplane,N95EA,Cessna,180,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Takeoff
20180619X00951,GAA18CA363,6/19/18,"YAKUTAT, AK",United States,59.508889,-139.664167,Non-Fatal,Airplane,N9819D,Piper,PA22,No,1,Reciprocating,Personal,Unknown,0,0,0,3,IMC,Landing
20130917X54848,ANC13FAMS2,9/9/13,"YAKUTAT, AK",United States,59.503333,-139.660278,Fatal,Airplane,N3705W,Piper,PA-32-260,No,1,Reciprocating,Personal,Unknown,1,0,0,Unknown,VMC,Unknown
20090715X50046,ANC09CA066,7/13/09,"YAKUTAT, AK",United States,59.503333,-139.660278,Non-Fatal,Airplane,N93CA,Beech,G18S,No,2,Reciprocating,Unknown,Munich Hans W (dba: Yakutat Coastal Airlines),0,0,0,1,VMC,Landing
2.02E+13,ANC21LA006,11/6/20,"HILO, HI",United States,27.5937,-139.6529,Non-Fatal,Airplane,N400PW,Pilatus,PC12,No,1,Unknown,Ferry,Unknown,0,0,0,2,VMC,Unknown
20050907X01399,ANC05CA109,7/26/05,"YAKUTAT, AK",United States,58.896111,-137.936111,Non-Fatal,Airplane,N185DB,Maule,MX7-180,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20170612X33614,GAA17CA332,5/24/17,"ELFIN COVE, AK",United States,58.195277,-136.348333,Non-Fatal,Airplane,N1265U,Cessna,208,No,1,Turbo Prop,Unknown,Kalinin Partners Llc. (dba: Alaska Seaplanes),0,0,0,8,VMC,Landing
20150708X82242,ANC15CA047,7/7/15,"ELFIN COVE, AK",United States,58.195,-136.347222,Non-Fatal,Airplane,N543SR,Progressive Aerodyne Inc,SEAREY LSA,No,1,Reciprocating,Personal,Unknown,0,0,0,2,IMC,Landing
20060817X01206,ANC06CA106,7/27/06,"HOONAH, AK",United States,58.183333,-136,Non-Fatal,Airplane,N8216E,Taylorcraft,F19,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20140814X90548,ANC14CA064,8/14/14,"GUSTAVUS, AK",United States,58.906667,-135.756667,Non-Fatal,Airplane,N2121G,Cessna,182A,No,1,Reciprocating,Personal,Unknown,0,0,0,3,VMC,Landing
20141009X23359,ANC15CA001,10/8/14,"GUSTAVUS, AK",United States,58.761944,-135.688333,Non-Fatal,Airplane,N180KN,Cessna,180J,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20120627X90622,ANC12LA058,6/25/12,"GUSTAVUS, AK",United States,58.372223,-135.605278,Non-Fatal,Airplane,N8908N,Piper,PA-32-300,No,1,Reciprocating,Unknown,Air Excursions Llc,0,0,0,4,VMC,Unknown
20160721X31540,ANC16LA048,7/18/16,"HAINES, AK",United States,59.243889,-135.523611,Non-Fatal,Airplane,N343C,Stinson,108,No,1,Reciprocating,Personal,Unknown,0,0,0,4,VMC,Landing
20090506X74449,ANC09CA037,5/5/09,"HAINES, AK",United States,59.243611,-135.523611,Non-Fatal,Airplane,N1685V,Cessna,140,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Takeoff
20041122X01850,ANC04CA119,9/28/04,"HAINES, AK",United States,59.243889,-135.523611,Non-Fatal,Airplane,N3002T,Piper,PA-28-181,No,1,Reciprocating,Positioning,Unknown,0,0,0,2,VMC,Takeoff
20110929X50725,ANC11CA112,9/27/11,"HAINES, AK",United States,59.239722,-135.505556,Non-Fatal,Airplane,N3126D,Cessna,180,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Takeoff
20050722X01075,ANC05CA089,7/3/05,"EXCURSION INLET, AK",United States,58.420556,-135.432223,Non-Fatal,Airplane,N39AK,Cessna,207A,No,1,Reciprocating,Unknown,Wings Of Alaska (dba: Wings Of Alaska),0,0,0,5,VMC,Taxi
20170527X93038,WPR17FA108,5/27/17,"HAINES, AK",United States,59.093889,-135.376667,Fatal,Airplane,N7376Y,Piper,PA 30,No,2,Reciprocating,Personal,Unknown,2,1,0,Unknown,VMC,Maneuvering
20081223X70710,ANC09IA015,12/20/08,"SITKA, AK",United States,57.047222,-135.361667,Incident,Airplane,N771AS,Boeing,737-4Q8,No,2,Turbo Fan,Unknown,Alaska Airlines (dba: Alaska Airlines),0,0,88,Unknown,VMC,Standing
20101019X50439,ANC11LA004,10/18/10,"SITKA, AK",United States,57.046944,-135.361389,Non-Fatal,Airplane,N111AX,Beech,1900C,No,2,Turbo Prop,Unknown,Alaska Central Express Inc,0,0,0,3,VMC,Approach
20080814X01247,ANC08FA104,8/10/08,"SITKA, AK",United States,57.656111,-135.330556,Fatal,Airplane,N98HA,Beech,95-B55,No,2,Reciprocating,Personal,Unknown,2,0,0,Unknown,VMC,Unknown
20180611X23020,ANC18FA044,6/9/18,"SITKA, AK",United States,57.171667,-135.276667,Fatal,Airplane,N1203A,Piper,PA 18,No,1,Reciprocating,Business,Unknown,2,0,0,Unknown,Unknown,Maneuvering
20140909X20621,ANC14CA076,9/6/14,"GUSTAVUS, AK",United States,58.25,-135.26,Non-Fatal,Airplane,N3862G,Cessna,U206B,No,1,Reciprocating,Personal,Unknown,0,0,0,5,VMC,Landing
20090105X33112,ANC09LA017,12/31/08,"HOONAH, AK",United States,58.177778,-135.258889,Non-Fatal,Airplane,N39AK,Cessna,207A,No,1,Reciprocating,Unknown,Alaska Juneau Aeronautics Inc. (dba: Wings Of Alaska),0,0,0,2,VMC,Unknown
20170531X60427,GAA17CA311,5/22/17,"SKAGWAY, AK",United States,59.321945,-135.206111,Non-Fatal,Airplane,N754KP,Cessna,208,No,1,Turbo Prop,Unknown,Kalinin Partners Llc (dba: Alaska Seaplanes),0,0,0,8,VMC,Cruise
20151105X15240,ANC16LA005,11/4/15,"HAINES, AK",United States,58.901667,-135.1525,Non-Fatal,Airplane,N4611U,Cessna,180,No,1,Reciprocating,Personal,Unknown,0,1,3,Unknown,VMC,Unknown
20120802X85728,ANC12FA083,8/2/12,"HOONAH, AK",United States,58.259167,-135.119723,Fatal,Airplane,N8200M,Piper,PA-32-301,No,1,Reciprocating,Unknown,Air Excursions Llc (dba: Air Excursions),1,0,0,Unknown,VMC,Descent
20150718X04523,ANC15FA049,7/17/15,"JUNEAU, AK",United States,58.335277,-135.066945,Fatal,Airplane,N62AK,Cessna,207A,No,1,Reciprocating,Unknown,"Sea Port Airlines, Inc (dba: Wings Of Alaska)",1,4,0,Unknown,VMC,Unknown
20130521X80055,ANC13LA048,5/19/13,"JUNEAU, AK",United States,58.409722,-134.8525,Non-Fatal,Airplane,N5372H,Piper,PA-16,No,1,Reciprocating,Personal,Unknown,0,0,1,1,VMC,Takeoff
20170815X40531,ANC17LA043,8/14/17,"JUNEAU, AK",United States,58.350278,-134.691111,Non-Fatal,Airplane,N745KP,Cessna,T207,No,Unknown,Unknown,Unknown,"Kalinin Aviation, Llc (dba: Alaska Seaplanes)",0,0,0,5,VMC,Approach
20150713X85701,ANC15LA048,7/11/15,"JUNEAU, AK",United States,58.356667,-134.580278,Non-Fatal,Airplane,N3607Y,Cessna,210,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20180115X64043,ANC18LA019,1/14/18,"JUNEAU, AK",United States,58.355556,-134.58,Non-Fatal,Airplane,N3607Y,Cessna,210,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
2.02E+13,ANC21LA008,12/3/20,"JUNEAU, AK",United States,58.354712,-134.57847,Non-Fatal,Airplane,N4900C,Piper,PA18,No,1,Unknown,Personal,Bradley Rider,0,0,0,1,VMC,Unknown
20130506X71824,ANC13CA040,5/5/13,"JUNEAU, AK",United States,58.355,-134.576389,Non-Fatal,Airplane,N378X,Maule,M-5-210C,No,1,Reciprocating,Personal,Unknown,0,0,0,4,VMC,Takeoff
20120904X23948,ANC12CA098,8/30/12,"JUNEAU, AK",United States,58.355,-134.576389,Non-Fatal,Airplane,N378X,Maule,M-5-210C,No,1,Reciprocating,Instructional,Unknown,0,0,0,2,VMC,Landing
20080702X00971,ANC08LA067,5/10/08,"JUNEAU, AK",United States,58.355,-134.576389,Non-Fatal,Airplane,N62355,De Havilland,DHC-2,No,1,Reciprocating,Unknown,Ward Air Inc.,0,0,0,3,VMC,Approach
20130617X61730,ANC13CA055,6/11/13,"JUNEAU, AK",United States,58.354722,-134.576111,Non-Fatal,Airplane,N1886P,Piper,PA-18A 150,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20121213X95000,ANC13LA016,12/13/12,"JUNEAU, AK",United States,58.354722,-134.576111,Non-Fatal,Airplane,N1901Z,Cessna,150C,No,1,Reciprocating,Instructional,Unknown,0,0,0,2,VMC,Landing
20110726X05036,ANC11FA069,7/24/11,"JUNEAU, AK",United States,58.266667,-134.533333,Fatal,Airplane,N7304S,Cessna,182P,No,1,Reciprocating,Personal,Unknown,2,0,0,Unknown,VMC,Unknown
20080827X01333,ANC08FA133,8/9/08,"JUNEAU, AK",United States,58.151389,-134.505278,Fatal,Airplane,N9350X,Cessna,182,No,1,Reciprocating,Personal,Unknown,2,0,0,Unknown,IMC,Cruise
20190131X52154,ANC19FA012,1/29/19,"KAKE, AK",United States,56.995,-134.467223,Fatal,Airplane,N13LY,Beech,200,No,Unknown,Turbo Prop,Business,Unknown,3,0,0,Unknown,Unknown,Approach
20160409X10944,ANC16FA017,4/8/16,"ANGOON, AK",United States,57.277778,-134.242777,Fatal,Airplane,N50159,Cessna,206,No,1,Reciprocating,Unknown,Sunrise Aviation,3,1,0,Unknown,IMC,Cruise
20180206X53721,GAA18CA119,2/5/18,"JUNEAU, AK",United States,58.373334,-134.051111,Non-Fatal,Airplane,N271BJ,Cessna,172,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20090910X64846,ANC09CA097,9/9/09,"JUNEAU, AK",United States,58.487222,-133.939444,Non-Fatal,Airplane,N42250,Cessna,180J,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20180530X60239,GAA18CA310,5/30/18,"KAKE, AK",United States,56.964444,-133.915833,Non-Fatal,Airplane,N2716X,Cessna,180,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Taxi
20130724X00828,ANC13LA068,7/24/13,"THORNE BAY, AK",United States,55.825,-132.885,Non-Fatal,Airplane,N4787C,Dehavilland,BEAVER DHC 2,No,1,Reciprocating,Unknown,Promech Air Llc (dba: Promech Air),0,3,0,1,VMC,Unknown
20180711X04255,ANC18FA053,7/10/18,"HYDABURG, AK",United States,55.2575,-132.603611,Non-Fatal,Airplane,N3952B,De Havilland,DHC 3,No,1,Turbo Prop,Unknown,Taquan Air,0,6,4,1,IMC,Unknown
20130605X32343,ANC13FA054,6/4/13,"PETERSBURG, AK",United States,56.784722,-132.568056,Fatal,Airplane,N616W,Dehavilland,BEAVER DHC-2 MK.1,No,1,Reciprocating,Unknown,Pacific Wings Llc,1,2,4,Unknown,VMC,Unknown
20190628X14311,ANC19LA028,6/27/19,"KETCHIKAN, AK",United States,55.351944,-132.491944,Non-Fatal,Airplane,N94DC,De Havilland,DHC-2,No,1,Reciprocating,Unknown,Pacific Airways,0,0,0,5,VMC,Landing
20180604X11559,GAA18CA321,6/1/18,"KETCHIKAN, AK",United States,55.216945,-132.233611,Non-Fatal,Airplane,N203KL,Dehavilland,BEAVER DHC 2,No,1,Reciprocating,Unknown,Rdm Pilot/guide Ltd,0,0,6,1,VMC,Landing
20120314X70339,ANC12LA026,3/13/12,"KETCHIKAN, AK",United States,55.055556,-132.103333,Non-Fatal,Airplane,N82SF,Dehavilland,BEAVER DHC-2,No,1,Reciprocating,Unknown,"Southeast Aviation, Llc",0,1,1,Unknown,IMC,Maneuvering
20080806X01171,ANC08LA095,8/1/08,"KETCHIKAN, AK",United States,55.426945,-131.842777,Non-Fatal,Airplane,N59214,Cessna,T210,No,1,Reciprocating,Personal,Unknown,0,0,1,1,VMC,Approach
20100723X60734,ANC10FA064,7/23/10,"KETCHIKAN, AK",United States,55.400556,-131.736389,Fatal,Airplane,N9290Z,Dehavilland,BEAVER DHC-2 MK.1,No,1,Reciprocating,Unknown,"Pacific Airways, Inc.",1,0,0,Unknown,IMC,Maneuvering
20031015X01732,ANC03CA114,8/13/03,"KETCHIKAN, AK",United States,55.366667,-131.733333,Non-Fatal,Airplane,N59352,Cessna,206,No,1,Reciprocating,Unknown,Clifford S. Kamm (dba: Seawind Aviation),0,0,0,4,VMC,Takeoff
20120604X63515,ANC12CA045,6/2/12,"KETCHIKAN, AK",United States,55.352222,-131.706667,Non-Fatal,Airplane,N3235J,Cessna,150G,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Takeoff
20170323X35223,GAA17CA200,3/22/17,"KETCHIKAN, AK",United States,55.344444,-131.663333,Non-Fatal,Airplane,N264P,Dehavilland,DHC-2,No,1,Reciprocating,Unknown,Pacific Airways,0,0,0,3,VMC,Takeoff
20070823X01233,ANC07MA083,8/16/07,"KETCHIKAN, AK",United States,55.7,-131.633333,Fatal,Airplane,N345KA,De Havilland,DHC-2,No,1,Reciprocating,Unknown,Unknown,5,4,0,Unknown,VMC,Maneuvering
20190711X23056,ANC19FA033,7/11/19,"KETCHIKAN, AK",United States,55.299166,-131.6325,Fatal,Airplane,N5840P,Piper,PA 24-180,No,1,Reciprocating,Personal,Unknown,1,0,0,Unknown,Unknown,Approach
20170303X52046,ANC17LA017,3/3/17,"METLAKATLA, AK",United States,55.091666,-131.601667,Non-Fatal,Airplane,N103AF,Beech,G18,No,2,Reciprocating,Personal,Unknown,0,0,2,Unknown,IMC,Go-around
20190520X14645,ANC19FA019,5/20/19,"METLAKATLA, AK",United States,55.131667,-131.570556,Fatal,Airplane,N67667,De Havilland,DHC 2,No,Unknown,Reciprocating,Unknown,"Venture Travel, Llc (dba: Taquan Air)",2,0,0,Unknown,VMC,Landing
20190514X70427,CEN19MA141B,5/13/19,"KETCHIKAN, AK",United States,55.425556,-131.505,Fatal,Airplane,N959PA,De Havilland,DHC-3,No,1,Turbo Prop,Unknown,"Venture Travel, Llc (dba: Taquan Air)",6,9,1,Unknown,VMC,Maneuvering
20190514X70427,CEN19MA141A,5/13/19,"KETCHIKAN, AK",United States,55.425556,-131.505,Fatal,Airplane,N952DB,De Havilland,DHC-2,No,1,Reciprocating,Unknown,Mountain Air Service Llc,6,9,1,Unknown,VMC,Maneuvering
20150625X15034,ANC15MA041,6/25/15,"KETCHIKAN, AK",United States,55.456389,-131.146111,Fatal,Airplane,N270PA,Dehavilland,DHC-3,No,1,Turbo Prop,Unknown,"Promech Air, Inc.",9,0,0,Unknown,VMC,Unknown
20150814X91539,WPR15LA242,8/13/15,"PACIFIC OCEAN, PO",United States,37.433334,-130.833334,Fatal,Airplane,N427LE,Bartels,Lancair,No,1,Turbo Prop,Personal,Unknown,1,0,0,Unknown,VMC,Climb
20120703X12440,ANC12CA060,7/2/12,"KETCHIKAN, AK",United States,55.607778,-130.71,Non-Fatal,Airplane,N1018A,Dehavilland,BEAVER DHC-2,No,1,Reciprocating,Unknown,S & S Aircraft Leasing Inc (dba: Taquan Air),0,0,0,6,VMC,Takeoff
20140807X52333,ANC14CA061,7/26/14,"KETCHIKAN, AK",United States,55.5,-130.63,Non-Fatal,Airplane,N400HU,Aviat Aircraft Inc,A 1,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Takeoff
20170620X12549,ANC17LA032,6/18/17,"KETCHIKAN, AK",United States,55.531945,-130.591111,Non-Fatal,Airplane,N930TG,Dehavilland,DHC-2,No,1,Reciprocating,Unknown,Rdm Pilot/guide Ltd. (dba: Alaska Seaplane Tours),0,0,5,2,VMC,Takeoff
20090419X93640,WPR09FA200,4/18/09,"SAN JOSE, CA",United States,37.35,-128.633333,Fatal,Airplane,N5174X,Champion,7ECA,No,1,Reciprocating,Personal,Unknown,2,0,0,Unknown,VMC,Maneuvering
20150527X15318,WPR15FAMS1,5/8/15,"DAVENPORT, CA",United States,33.343055,-126.266667,Fatal,Airplane,N191TG,Cessna,172S,No,1,Reciprocating,Personal,Unknown,1,0,0,Unknown,VMC,Unknown
20200819X80407,WPR20LA279,8/18/20,"QUILLAYUTE, WA",United States,47.898612,-124.608886,Siruose,Airplane,N11513,Cessna,150,No,1,Reciprocating,Unknown,Unknown,0,1,0,0,Unknown,Unknown
20170113X04821,WPR17FA052,1/13/17,"PORT ORFORD, OR",United States,42.806944,-124.532223,Fatal,Airplane,N81839,Piper,PA 28-236,No,1,Reciprocating,Personal,Unknown,1,0,0,Unknown,VMC,Unknown
20160208X65013,GAA16CA122,2/8/16,"GOLD BEACH, OR",United States,42.415278,-124.425,Non-Fatal,Airplane,N6951E,Cessna,175,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Landing
20060525X00629,SEA06CA084,4/24/06,"BANDON, OR",United States,45.086389,-124.407778,Non-Fatal,Airplane,N8689M,Beech,P-35,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Approach
20120207X54430,WPR12CA095,2/4/12,"FORKS, WA",United States,47.937777,-124.392777,Non-Fatal,Airplane,N5687F,Alon,A2,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Standing
20160706X32644,WPR16LA138,7/4/16,"BROOKINGS, OR",United States,42.078889,-124.333334,Fatal,Airplane,N7870U,Cessna,172,No,1,Reciprocating,Personal,Unknown,3,0,0,Unknown,VMC,Takeoff
20160607X65825,WPR16CA121,5/25/16,"BROOKINGS, OR",United States,42.071111,-124.287222,Non-Fatal,Airplane,N9583S,Champion,7ECA,No,1,Reciprocating,Personal,Unknown,0,1,0,Unknown,VMC,Landing
20110822X65726,WPR11FA395,8/21/11,"BROOKINGS, OR",United States,42.071389,-124.287222,Fatal,Airplane,N199BF,Maule,M-7-235C,No,1,Reciprocating,Personal,Unknown,1,0,0,Unknown,IMC,Unknown
20110223X00020,WPR11CA142,2/22/11,"NORTH BEND, OR",United States,42.416945,-124.246944,Non-Fatal,Airplane,N9237Y,Piper,PA-31P-350,No,2,Reciprocating,Positioning,Unknown,0,0,0,1,VMC,Landing
2.02E+13,WPR21LA098,1/31/21,"CRESCENT CITY, CA",United States,41.84029,-124.172,Minor,Airplane,N291FR,Cessna,T182T,No,1,Unknown,Instructional,"Moreys West Coast Adventures, Inc",0,0,2,0,VMC,Unknown
20090309X63114,WPR09FA146,3/1/09,"ARCATA, CA",United States,41.065,-124.169723,Fatal,Airplane,N521DS,Diamond Aircraft Ind Inc,DA-40,No,1,Reciprocating,Personal,Unknown,2,0,0,Unknown,VMC,Approach
20170828X12800,WPR17LA191,8/27/17,"FORTUNA, CA",United States,40.558611,-124.148889,Non-Fatal,Airplane,N8695H,North American,NAVION A,No,Unknown,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Takeoff
20200206X90423,WPR20CA089,2/6/20,"EUREKA, CA",United States,40.823334,-124.141666,Non-Fatal,Airplane,N24MG,Cessna,208,No,1,Turbo Prop,Unknown,Redding Aero Enterprises Inc,0,0,1,Unknown,VMC,Approach
20200831X21334,WPR20CA312,8/30/20,"FORTUNA, CA",United States,40.55389,-124.132774,Unknown,Airplane,N982SB,Beech,90,No,2,Unknown,Unknown,"Guardian Flight, Llc",0,0,0,0,Unknown,Unknown
20120228X03455,WPR11LA487,8/17/11,"FORTUNA, CA",United States,40.553611,-124.1325,Non-Fatal,Airplane,N3453K,Piper,J3C-65,No,1,Reciprocating,Personal,Unknown,0,1,0,2,VMC,Standing
20190403X40612,WPR19LA105,3/30/19,"COPALIS, WA",United States,47.07,-124.119723,Non-Fatal,Airplane,N215T,Piper,PA18,No,1,Reciprocating,Personal,Unknown,0,0,1,Unknown,Unknown,Unknown
20131202X10544,WPR14LA059,11/29/13,"FLORENCE, OR",United States,43.980556,-124.110556,Non-Fatal,Airplane,N6575X,Cessna,210,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Approach
20040803X01138,SEA04CA116,6/21/04,"FLORENCE, OR",United States,43.978889,-124.109444,Non-Fatal,Airplane,N9827Y,Champion,7GCB,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20140615X55428,WPR14FA244,6/15/14,"FLORENCE, OR",United States,43.976389,-124.106944,Fatal,Airplane,N28718,Grumman American Avn. Corp.,AA 5B,No,1,Reciprocating,Personal,Unknown,2,0,0,Unknown,IMC,Maneuvering
20120409X51524,WPR12CA159,4/7/12,"WESTPORT, WA",United States,46.896944,-124.100556,Non-Fatal,Airplane,N1183K,Luscombe,8E,No,1,Reciprocating,Personal,Unknown,0,0,1,1,VMC,Landing
20040508X00575,LAX04CA181,4/7/04,"MCKINLEYVILLE, CA",United States,40.966667,-124.1,Non-Fatal,Airplane,N2609F,Piper,PA-38-112,No,1,Reciprocating,Instructional,Unknown,0,0,0,1,VMC,Cruise
20120802X55528,WPR12CA340,8/1/12,"MCKINLEYVILLE, CA",United States,40.952778,-124.093333,Non-Fatal,Airplane,N3442Z,Piper,PA-22-160,No,1,Reciprocating,Personal,Unknown,0,0,1,Unknown,VMC,Approach
20130401X55939,WPR13LA174,3/30/13,"WALDPORT, OR",United States,44.384444,-124.085,Non-Fatal,Airplane,N572LS,Vans,RV12,No,1,Reciprocating,Personal,Unknown,0,0,0,1,VMC,Landing
20050406X00418,SEA05CA055,3/5/05,"WALDPORT, OR",United States,44.385,-124.085,Non-Fatal,Airplane,N8100L,Cessna,172H,No,1,Reciprocating,Personal,Unknown,0,0,2,2,VMC,Takeoff
20050908X01419,LAX05CA252,8/1/05,"SHELTER COVE, CA",United States,40.025278,-124.070556,Non-Fatal,Airplane,N375Z,Beech,35-A33,No,1,Reciprocating,Personal,Unknown,0,0,0,3,VMC,Go-around
20190709X25154,ANC19LA032,7/8/19,"NEWPORT, OR",United States,44.580278,-124.058056,Non-Fatal,Airplane,N9919V,Cessna,172,No,1,Reciprocating,Personal,Unknown,0,1,2,Unknown,VMC,Unknown
20180207X20156,WPR18CA085,2/6/18,"NEWPORT, OR",United States,44.580278,-124.057778,Non-Fatal,Airplane,N925JH,Mooney,M20J,No,1,Reciprocating,Personal,Unknown,0,0,0,1,IMC,Landing
20080627X00931,LAX08CA171,6/9/08,"FALL RIVERMILLS, CA",United States,41.061111,-124.027778,Non-Fatal,Airplane,N273CC,Piper Cub Crafters,PA-18-150,No,1,Reciprocating,Business,Unknown,0,0,0,2,VMC,Unknown
20110103X44703,WPR11TA083,12/31/10,"REEDSPORT, OR",United States,43.750556,-124.026389,Non-Fatal,Airplane,N702FW,Quest,Kodiak 100,No,1,Turbo Prop,Aerial Observation,Unknown,0,0,0,3,VMC,Maneuvering
20160729X31455,WPR16FA153,7/29/16,"MCKINLEYVILLE, CA",United States,41.027223,-124.010278,Fatal,Airplane,N661TC,Piper,PA-31T,No,2,Turbo Prop,Unknown,Cal-ore Life Flight,4,0,0,Unknown,IMC,Climb
20200614X32935,WPR20CA188,6/14/20,"LYNDEN, WA",United States,46.310623,-123.989089,Siruose,Airplane,N1958Q,Cessna,177RG,No,1,Reciprocating,Positioning,Unknown,0,1,1,2,VMC,Unknown
2.02E+13,WPR21LA061,11/9/20,"ARCH CAPE, OR",United States,45.767319,-123.98501,Fatal,Airplane,N1444V,Cessna,172,No,1,Unknown,Personal,Hans R. Hoppe,1,0,0,0,Unknown,Unknown
20060923X01383,LAX06CA253,8/4/06,"GASQUET, CA",United States,41.845555,-123.984444,Non-Fatal,Airplane,N5262R,Cessna,172M,No,1,Reciprocating,Personal,Unknown,0,1,1,Unknown,VMC,Approach
20191125X21347,WPR20FAMS1,10/24/19,"SHELTER COVE, CA",United States,39.789166,-123.971111,Fatal,Airplane,N4958J,Piper,PA28R,No,Unknown,Unknown,Personal,Unknown,2,0,0,Unknown,VMC,Unknown
20200923X30413,WPR20CA316,9/22/20,"PACIFIC CITY, OR",United States,45.189601,-123.96057,Non-Fatal,Airplane,N7754H,Piper,PA 12,No,1,Unknown,Personal,Ricardo Byers,0,0,0,2,VMC,Unknown
20050818X01278,SEA05CA159,8/4/05,"HOQUIAM, WA",United States,46.974167,-123.938611,Non-Fatal,Airplane,N724TM,Cessna,172M,No,1,Reciprocating,Instructional,Unknown,0,0,0,1,VMC,Taxi
20120903X94646,WPR12LA391,9/3/12,"TOLEDO, OR",United States,44.616667,-123.933333,Non-Fatal,Airplane,N3700V,Cessna,150M,No,1,Reciprocating,Personal,Unknown,0,1,0,Unknown,VMC,Landing
20050428X00520,SEA05CA059,3/13/05,"MANZANITA, OR",United States,54.695833,-123.931389,Non-Fatal,Airplane,N4076D,Cessna,182A,No,1,Reciprocating,Personal,Unknown,0,0,0,2,VMC,Approach
